Wall time,Step,Value
1681386445.6386776,0,0.6750448942184448
1681386447.886455,100,0.7935367822647095
1681386450.214482,200,0.8240574598312378
1681386452.4230475,300,0.8635547757148743
1681386454.6947427,400,0.8671454191207886
1681386456.4853227,500,0.8779174089431763
1681386458.3014293,600,0.8707360625267029
1681386460.1351907,700,0.8617594242095947
1681386461.9407115,800,0.874326765537262
