Wall time,Step,Value
1681386297.6189423,0,0.6732495427131653
1681386300.0275602,100,0.8707360625267029
1681386302.2469769,200,0.8779174089431763
1681386304.088688,300,0.874326765537262
1681386305.9130018,400,0.874326765537262
1681386307.7817056,500,0.8815080523490906
1681386309.7923334,600,0.8707360625267029
1681386311.6308248,700,0.8473967909812927
1681386313.4653487,800,0.8473967909812927
