Wall time,Step,Value
1681386129.7879612,0,0.6750448942184448
1681386130.313852,100,0.8707360625267029
1681386130.8425705,200,0.8797127604484558
1681386131.3944478,300,0.888689398765564
1681386131.8724878,400,0.8850987553596497
1681386132.338399,500,0.8815080523490906
1681386132.831017,600,0.8689407706260681
1681386133.5017645,700,0.8815080523490906
1681386134.026378,800,0.8617594242095947
