Wall time,Step,Value
1681386044.741232,0,0.6750448942184448
1681386050.3766904,100,0.7737881541252136
1681386055.763919,200,0.8456014394760132
1681386061.1429427,300,0.8725314140319824
1681386065.3049488,400,0.8725314140319824
1681386069.498336,500,0.8833034038543701
1681386073.6356065,600,0.8815080523490906
1681386077.7683315,700,0.8707360625267029
1681386081.9095058,800,0.8725314140319824
