Wall time,Step,Value
1681386470.6645527,0,0.6750448942184448
1681386472.8607192,100,0.8240574598312378
1681386475.0947545,200,0.8240574598312378
1681386477.3342605,300,0.850987434387207
1681386479.5234528,400,0.8725314140319824
1681386481.41232,500,0.874326765537262
1681386483.2832882,600,0.874326765537262
1681386485.1577423,700,0.8527827858924866
1681386486.9400692,800,0.8833034038543701
