Wall time,Step,Value
1681386676.2043269,0,0.6750448942184448
1681386676.760971,100,0.8707360625267029
1681386677.228354,200,0.8761220574378967
1681386677.7066588,300,0.8850987553596497
1681386678.2577598,400,0.8815080523490906
1681386678.9834206,500,0.8725314140319824
1681386679.4566004,600,0.865350067615509
1681386679.9956927,700,0.8815080523490906
1681386680.4575794,800,0.836624801158905
