Wall time,Step,Value
1681386726.6646347,0,0.6804308891296387
1681386727.1545718,100,0.8294434547424316
1681386727.6880996,200,0.8563734292984009
1681386728.3202305,300,0.8617594242095947
1681386729.036599,400,0.8689407706260681
1681386729.492316,500,0.874326765537262
1681386730.003957,600,0.8815080523490906
1681386730.450805,700,0.8868940472602844
1681386730.8970761,800,0.8707360625267029
