Wall time,Step,Value
1681386689.4794245,0,0.6750448942184448
1681386690.0550773,100,0.8671454191207886
1681386690.7339895,200,0.8761220574378967
1681386691.371398,300,0.8868940472602844
1681386691.8720481,400,0.8833034038543701
1681386692.3319495,500,0.8689407706260681
1681386692.8989089,600,0.8581687808036804
1681386693.5265827,700,0.8815080523490906
1681386694.04631,800,0.8420107960700989
