Wall time,Step,Value
1681386322.2564187,0,0.6732495427131653
1681386324.4639845,100,0.8671454191207886
1681386326.7544768,200,0.8761220574378967
1681386328.6188328,300,0.874326765537262
1681386330.4789622,400,0.8761220574378967
1681386332.3602967,500,0.8815080523490906
1681386334.1890378,600,0.8671454191207886
1681386336.0613592,700,0.8438060879707336
1681386337.9224117,800,0.8402154445648193
